Age,Gender,Education,Department,JobRole,Shift,YearsAtCompany,YearsInCurrentRole,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,RelationshipSatisfaction,MonthlyIncome,HourlyRate,OverTime,DistanceFromHome,PerformanceRating,TrainingTimesLastYear,Attrition
50,Female,3,Admin,Admin Staff,Night,5.3,5.1,3,2,2,4,3210.94,20.07,No,8.9,2,6,No
41,Male,5,Nursing,Head Nurse,Day,0.5,0.4,4,3,4,3,5584.98,34.91,No,1.9,4,2,Yes
48,Female,2,Doctors,Surgeon,Day,9.3,8.1,1,2,1,3,23063.17,144.14,Yes,9.2,1,0,No
39,Male,4,Technical,Lab Technician,Day,5.2,3.1,1,3,1,1,5401.95,33.76,No,7.0,1,3,Yes
25,Female,4,Doctors,Resident,Night,0.1,0.1,3,2,2,1,5763.09,36.02,No,1.0,3,4,Yes
22,Male,3,Nursing,Clinical Nurse,Night,6.3,2.6,2,3,2,3,6043.82,37.77,No,3.9,4,2,No
22,Female,3,Doctors,Resident,Night,9.9,9.8,3,3,2,1,5786.56,36.17,No,2.1,2,3,No
47,Female,3,Admin,Office Manager,Night,5.4,3.5,2,1,4,3,7882.96,49.27,Yes,5.0,4,2,Yes
41,Female,4,Admin,Receptionist,Rotating,0.2,0.0,1,3,3,3,3561.48,22.26,No,2.8,2,3,Yes
44,Male,4,Admin,Office Manager,Day,9.8,9.5,3,3,4,3,6446.45,40.29,Yes,18.0,2,1,Yes
31,Male,2,Admin,Receptionist,Rotating,6.6,4.3,4,4,2,3,4385.37,27.41,No,12.0,4,4,Yes
32,Female,4,Technical,Pharmacy Tech,Night,2.4,2.1,3,2,2,4,3989.05,24.93,No,13.5,4,3,No
62,Female,3,Support,Janitor,Night,2.0,1.4,4,1,3,2,2683.02,16.77,Yes,4.5,4,4,Yes
62,Male,2,Nursing,Nurse,Day,3.3,1.2,2,2,4,3,3976.36,24.85,No,1.0,3,3,Yes
26,Female,4,Support,Security,Day,10.1,7.4,4,1,3,4,3720.76,23.25,No,2.5,4,2,Yes
22,Female,3,Admin,Office Manager,Day,1.5,1.4,2,3,4,1,5148.56,32.18,Yes,14.1,2,1,Yes
38,Male,4,Technical,Medical Tech,Rotating,0.5,0.2,4,1,4,2,4648.68,29.05,No,9.2,3,2,Yes
43,Female,2,Technical,Lab Technician,Night,10.0,8.9,2,2,2,3,6113.68,38.21,No,7.7,3,0,No
55,Female,1,Admin,Admin Staff,Rotating,0.1,0.1,2,1,2,3,3557.03,22.23,Yes,3.3,2,4,Yes
62,Female,3,Technical,Lab Technician,Night,12.1,7.0,2,1,3,1,4781.0,29.88,No,1.0,3,2,Yes
50,Male,2,Nursing,Head Nurse,Day,1.8,1.0,3,4,4,3,7548.26,47.18,Yes,15.4,3,1,Yes
25,Female,4,Nursing,Clinical Nurse,Night,3.5,3.3,1,4,2,3,6113.57,38.21,No,1.0,4,2,No
26,Female,2,Doctors,Surgeon,Day,0.7,0.5,4,3,3,3,23583.9,147.4,No,1.0,3,1,No
32,Male,3,Technical,Pharmacy Tech,Rotating,11.6,7.1,2,2,3,3,5951.48,37.2,Yes,3.5,3,3,No
42,Female,1,Support,Food Service,Rotating,6.9,6.0,2,4,1,4,3749.96,23.44,No,8.5,4,1,Yes
56,Female,2,Doctors,Resident,Night,12.9,4.3,2,4,3,3,7480.14,46.75,No,48.6,3,0,Yes
33,Female,4,Admin,Admin Staff,Night,5.7,2.1,1,4,2,3,3455.6,21.6,Yes,1.0,3,3,Yes
47,Male,2,Nursing,Nurse,Night,1.0,0.3,3,3,4,3,4660.39,29.13,Yes,6.4,2,1,Yes
40,Female,3,Support,Security,Rotating,1.8,1.4,3,1,3,3,3349.09,20.93,No,9.2,3,0,No
28,Female,5,Nursing,Nurse Practitioner,Day,3.3,2.2,4,1,4,4,8082.85,50.52,Yes,17.3,3,0,No
28,Male,3,Technical,Pharmacy Tech,Rotating,4.7,4.3,1,4,1,3,5647.39,35.3,Yes,11.7,4,4,Yes
47,Male,4,Admin,Office Manager,Night,13.0,8.5,4,4,1,3,6956.06,43.48,No,16.5,2,1,Yes
61,Female,2,Doctors,Specialist,Rotating,2.4,1.1,2,2,4,1,20084.2,125.53,No,7.4,4,6,No
26,Female,2,Admin,Admin Staff,Rotating,6.1,5.2,4,2,2,4,5068.64,31.68,No,5.7,4,2,No
42,Male,4,Support,Janitor,Rotating,16.2,8.2,1,3,1,3,3515.34,21.97,No,9.6,3,1,No
35,Female,4,Doctors,Doctor,Night,0.8,0.8,3,4,1,3,13164.76,82.28,No,23.1,4,3,No
25,Male,3,Support,Maintenance,Day,9.9,4.7,3,3,3,3,3609.41,22.56,Yes,8.0,2,1,Yes
44,Female,3,Nursing,Head Nurse,Night,2.7,1.1,2,3,1,1,6702.66,41.89,Yes,9.3,3,3,No
63,Female,3,Doctors,Specialist,Night,6.6,4.3,1,2,3,3,21946.21,137.16,No,4.1,4,2,No
41,Female,1,Technical,Medical Tech,Rotating,1.7,0.6,3,2,3,1,4074.4,25.47,No,9.1,3,3,Yes
36,Male,4,Technical,Radiology Tech,Day,2.0,0.7,1,3,3,2,5752.41,35.95,Yes,9.9,1,3,Yes
50,Female,3,Support,Maintenance,Night,0.1,0.1,3,4,4,2,2634.24,16.46,No,14.0,3,3,No
29,Male,3,Nursing,Nurse Practitioner,Day,17.8,8.0,3,1,1,2,11824.33,73.9,No,8.5,4,3,No
62,Male,4,Nursing,Nurse,Rotating,8.4,2.6,3,2,2,1,4715.43,29.47,Yes,2.2,2,1,Yes
40,Female,2,Admin,HR Specialist,Day,0.5,0.3,4,3,1,3,6272.88,39.21,No,8.7,1,2,Yes
60,Female,2,Nursing,Head Nurse,Night,38.1,24.2,2,2,4,4,10267.29,64.17,Yes,3.5,4,5,Yes
49,Male,4,Support,Maintenance,Day,4.6,2.7,2,3,4,2,4126.46,25.79,No,1.0,3,0,No
48,Female,4,Nursing,Clinical Nurse,Day,9.6,3.8,2,3,2,3,7709.44,48.18,No,17.5,3,2,Yes
25,Female,3,Admin,Admin Staff,Rotating,0.3,0.2,3,3,2,3,4178.18,26.11,Yes,1.0,2,5,Yes
36,Male,2,Nursing,Clinical Nurse,Day,2.5,2.0,4,4,2,2,5832.12,36.45,No,10.0,2,1,Yes
56,Female,2,Admin,Receptionist,Day,5.5,4.3,4,2,4,2,2915.58,18.22,No,44.6,3,1,No
58,Female,3,Admin,Receptionist,Day,0.6,0.3,4,3,3,2,3842.35,24.01,Yes,1.0,3,5,Yes
22,Female,3,Nursing,Nurse Practitioner,Night,3.4,1.3,4,1,4,4,9511.5,59.45,No,2.5,3,3,Yes
24,Female,4,Nursing,Nurse Practitioner,Night,2.9,1.9,4,4,1,4,7494.09,46.84,No,14.3,3,3,No
45,Female,5,Admin,Admin Staff,Day,1.2,1.1,2,4,2,3,3707.99,23.17,No,1.0,3,0,Yes
48,Male,4,Support,Janitor,Night,1.8,1.1,4,2,3,3,2159.01,13.49,No,17.9,3,1,Yes
61,Female,3,Nursing,Nurse,Day,17.1,7.5,3,1,4,3,6818.43,42.62,Yes,1.0,4,0,Yes
57,Female,4,Admin,Office Manager,Rotating,1.7,0.6,1,1,2,1,4906.07,30.66,Yes,22.1,4,2,Yes
55,Male,3,Support,Janitor,Rotating,1.2,1.2,1,3,2,4,2881.98,18.01,No,1.0,1,1,Yes
50,Female,2,Technical,Radiology Tech,Rotating,3.8,3.2,2,1,4,2,6726.73,42.04,No,25.5,2,1,No
45,Female,1,Support,Security,Rotating,5.6,2.9,3,3,1,3,3421.7,21.39,No,20.0,3,1,Yes
45,Female,3,Support,Security,Day,6.5,3.3,3,3,2,3,4604.44,28.78,Yes,7.8,4,0,No
63,Male,5,Admin,Office Manager,Day,7.0,6.5,2,3,2,3,7460.29,46.63,No,15.0,3,1,Yes
25,Male,2,Doctors,Resident,Night,0.2,0.1,3,4,1,3,6313.81,39.46,No,1.0,4,1,Yes
24,Female,2,Nursing,Nurse,Day,2.5,1.7,1,2,2,3,5950.39,37.19,No,1.5,2,5,No
55,Male,5,Admin,Receptionist,Day,7.4,5.9,4,4,3,1,4231.55,26.45,No,4.6,2,3,Yes
44,Female,1,Technical,Radiology Tech,Day,11.8,6.8,3,1,2,1,7786.41,48.67,No,7.7,4,6,Yes
44,Male,4,Admin,Office Manager,Night,4.6,1.5,4,1,2,4,5265.03,32.91,Yes,20.3,2,1,Yes
26,Male,2,Technical,Radiology Tech,Night,0.3,0.1,1,2,3,3,5797.94,36.24,No,7.8,3,0,No
52,Male,1,Technical,Lab Technician,Day,2.5,2.4,4,3,4,4,5177.88,32.36,Yes,10.9,3,2,Yes
62,Male,5,Nursing,Clinical Nurse,Day,0.4,0.3,2,1,3,3,5564.82,34.78,No,11.4,2,1,Yes
27,Female,2,Technical,Pharmacy Tech,Night,6.9,6.0,2,3,4,3,5493.81,34.34,Yes,21.0,3,0,Yes
58,Female,3,Admin,Receptionist,Day,0.3,0.2,2,2,4,3,3857.98,24.11,No,15.0,4,3,Yes
31,Male,2,Nursing,Clinical Nurse,Rotating,1.0,1.0,3,4,4,2,4124.41,25.78,Yes,37.7,3,1,Yes
61,Male,1,Technical,Pharmacy Tech,Day,2.7,2.5,4,3,4,3,3822.79,23.89,No,1.0,3,0,Yes
28,Female,1,Admin,Admin Staff,Night,3.1,2.0,3,3,3,4,4633.39,28.96,No,2.3,4,2,No
60,Male,2,Technical,Pharmacy Tech,Day,2.6,1.4,4,4,3,4,3879.04,24.24,No,26.7,2,0,No
59,Female,1,Admin,HR Specialist,Day,3.1,2.2,2,3,3,3,5132.11,32.08,Yes,15.7,3,2,No
42,Female,4,Admin,HR Specialist,Night,6.2,4.8,2,2,4,3,7098.26,44.36,Yes,3.1,3,1,Yes
41,Female,3,Technical,Radiology Tech,Night,2.3,1.5,3,2,3,4,6591.05,41.19,No,36.6,3,4,Yes
24,Female,2,Doctors,Resident,Rotating,4.0,3.5,2,3,3,4,7279.67,45.5,No,20.4,4,3,Yes
43,Female,3,Admin,Office Manager,Night,1.8,0.8,4,2,1,4,6431.12,40.19,Yes,1.0,2,2,Yes
25,Female,5,Nursing,Clinical Nurse,Day,2.2,1.2,3,1,4,3,5003.31,31.27,No,16.7,3,0,Yes
49,Male,5,Support,Maintenance,Day,4.8,3.7,2,2,2,4,3499.85,21.87,Yes,15.3,4,5,Yes
33,Male,4,Nursing,Clinical Nurse,Day,3.4,1.6,3,3,1,1,5950.86,37.19,No,2.5,3,2,Yes
59,Male,4,Technical,Lab Technician,Day,6.4,3.9,2,2,3,3,4300.77,26.88,No,11.1,3,2,Yes
57,Female,2,Admin,Office Manager,Night,4.1,4.0,1,1,2,1,7128.86,44.56,No,35.1,3,3,No
62,Female,3,Doctors,Specialist,Rotating,8.1,6.0,3,2,1,3,16758.8,104.74,No,11.3,4,2,No
26,Female,3,Support,Janitor,Night,2.9,2.8,3,3,2,3,2211.72,13.82,Yes,16.8,3,0,Yes
34,Male,3,Nursing,Clinical Nurse,Night,3.4,2.7,4,3,1,1,4807.8,30.05,No,1.0,3,4,No
44,Female,3,Doctors,Specialist,Night,5.5,4.5,1,3,1,3,16732.93,104.58,No,13.0,4,1,Yes
51,Male,3,Technical,Lab Technician,Rotating,1.3,0.9,3,2,3,1,5141.54,32.13,No,2.3,3,2,Yes
58,Male,5,Technical,Radiology Tech,Day,2.4,1.0,1,4,4,1,5813.66,36.34,No,1.0,3,2,Yes
46,Male,4,Admin,Admin Staff,Rotating,4.9,3.3,1,2,2,2,3247.08,20.29,Yes,8.0,2,4,No
48,Male,3,Doctors,Resident,Rotating,0.1,0.1,3,3,3,3,5405.16,33.78,No,13.9,3,5,No
35,Female,4,Technical,Lab Technician,Day,2.9,2.9,2,4,4,1,4535.3,28.35,No,7.9,3,1,Yes
57,Male,2,Technical,Lab Technician,Day,4.6,2.2,3,4,2,1,3880.06,24.25,No,26.8,3,2,No
60,Female,2,Technical,Radiology Tech,Rotating,17.1,7.9,3,3,3,2,6142.06,38.39,No,11.9,1,1,No
37,Female,3,Admin,Admin Staff,Rotating,10.5,7.7,2,4,2,1,4899.91,30.62,Yes,1.3,3,2,Yes
43,Female,3,Support,Janitor,Day,1.6,1.1,3,3,3,2,3078.65,19.24,Yes,27.3,3,1,No
42,Female,1,Admin,HR Specialist,Night,3.5,1.1,1,2,1,3,6560.14,41.0,No,1.7,2,0,Yes
42,Male,4,Nursing,Clinical Nurse,Day,0.3,0.1,4,2,4,3,6145.31,38.41,No,14.2,1,2,Yes
29,Female,3,Admin,Receptionist,Night,1.4,1.2,1,3,1,4,3050.66,19.07,Yes,1.6,1,4,Yes
37,Female,3,Nursing,Nurse,Day,7.5,4.8,1,3,3,1,6035.72,37.72,No,50.0,4,2,Yes
52,Male,1,Nursing,Head Nurse,Day,0.7,0.3,3,2,2,4,7189.9,44.94,Yes,4.0,4,3,No
63,Female,2,Nursing,Nurse,Night,1.5,0.9,4,4,3,2,3761.41,23.51,No,6.9,4,3,Yes
31,Male,4,Nursing,Clinical Nurse,Rotating,14.4,6.9,4,2,2,2,6446.73,40.29,No,6.3,2,2,Yes
53,Male,3,Doctors,Resident,Rotating,8.7,4.0,2,2,2,2,5819.68,36.37,No,1.1,3,4,No
55,Female,5,Nursing,Head Nurse,Day,7.6,7.4,1,1,2,1,6303.84,39.4,No,6.8,2,2,Yes
30,Female,5,Nursing,Nurse Practitioner,Rotating,10.0,5.5,3,4,1,3,7451.52,46.57,No,1.6,1,4,No
38,Male,3,Nursing,Nurse Practitioner,Day,6.9,2.3,4,4,3,4,10933.37,68.33,No,16.2,3,1,No
32,Female,2,Nursing,Nurse,Day,0.6,0.6,2,3,2,4,5570.12,34.81,No,31.8,3,2,Yes
53,Female,4,Nursing,Head Nurse,Rotating,3.6,3.1,2,4,3,4,7108.77,44.43,No,16.5,2,3,Yes
31,Female,5,Doctors,Specialist,Night,2.9,1.4,1,4,2,4,14674.15,91.71,No,5.6,3,0,Yes
43,Male,3,Support,Maintenance,Day,1.9,1.1,1,4,1,3,2602.18,16.26,No,1.0,2,2,Yes
38,Female,4,Technical,Pharmacy Tech,Day,9.0,8.1,3,2,1,3,5391.0,33.69,No,1.0,3,1,Yes
25,Male,4,Technical,Radiology Tech,Night,3.1,1.7,1,3,4,4,6428.48,40.18,No,6.8,3,3,No
46,Female,3,Nursing,Clinical Nurse,Rotating,0.3,0.2,2,1,3,3,6030.03,37.69,Yes,11.4,3,4,Yes
42,Male,3,Nursing,Nurse,Rotating,1.6,1.1,2,4,1,2,3835.5,23.97,No,17.1,3,2,Yes
58,Male,4,Nursing,Clinical Nurse,Rotating,1.3,0.8,2,4,3,3,5175.62,32.35,No,9.2,3,0,Yes
59,Female,3,Technical,Pharmacy Tech,Rotating,10.9,8.2,1,3,4,3,7064.55,44.15,Yes,38.3,3,1,Yes
22,Male,1,Nursing,Nurse Practitioner,Night,5.2,3.3,3,2,2,3,7125.41,44.53,No,6.8,3,1,Yes
46,Male,2,Doctors,Specialist,Rotating,4.1,1.3,4,3,3,4,16235.18,101.47,No,9.2,3,1,Yes
57,Male,2,Nursing,Nurse,Day,3.5,3.1,1,2,2,3,4516.95,28.23,No,2.6,3,2,No
38,Female,2,Nursing,Nurse Practitioner,Rotating,5.3,2.0,3,2,1,4,7185.52,44.91,No,4.2,4,1,Yes
62,Male,5,Support,Security,Day,7.0,4.4,4,3,2,4,4450.97,27.82,Yes,11.5,2,0,Yes
45,Female,1,Technical,Lab Technician,Rotating,4.0,2.9,2,1,3,1,4965.58,31.03,No,9.2,4,0,Yes
23,Male,2,Technical,Medical Tech,Day,13.9,11.1,1,4,2,1,6172.37,38.58,No,4.6,3,2,Yes
61,Male,2,Doctors,Specialist,Night,18.8,11.1,1,2,2,2,20328.27,127.05,Yes,1.2,4,1,Yes
36,Male,3,Technical,Radiology Tech,Night,26.8,21.9,3,4,2,4,10260.98,64.13,No,4.2,4,2,No
53,Female,3,Doctors,Surgeon,Rotating,5.5,2.2,3,3,2,2,16901.31,105.63,Yes,1.0,4,1,Yes
60,Male,2,Support,Janitor,Rotating,13.5,10.2,2,2,2,3,2772.53,17.33,No,8.7,3,1,No
27,Male,2,Nursing,Head Nurse,Day,2.6,2.3,4,2,3,3,8568.53,53.55,Yes,3.9,3,1,No
22,Female,2,Doctors,Doctor,Night,9.8,9.1,3,4,1,3,17350.52,108.44,No,4.8,3,1,Yes
44,Female,3,Doctors,Doctor,Day,12.0,8.5,2,3,4,2,17667.4,110.42,Yes,8.6,2,0,Yes
60,Male,2,Admin,Admin Staff,Day,11.7,6.1,3,2,1,2,4804.57,30.03,No,8.7,4,1,No
38,Male,5,Technical,Medical Tech,Day,8.9,3.7,2,1,3,2,5348.95,33.43,No,8.9,4,2,Yes
55,Female,3,Support,Maintenance,Day,2.6,1.4,3,3,2,3,4000.61,25.0,Yes,6.8,4,2,No
62,Male,1,Admin,HR Specialist,Night,0.9,0.6,1,2,3,2,5320.17,33.25,Yes,6.7,3,1,No
50,Male,4,Admin,Office Manager,Rotating,2.0,0.9,3,2,4,4,5381.88,33.64,Yes,17.2,3,1,Yes
30,Female,2,Admin,Admin Staff,Rotating,7.3,7.0,2,3,1,2,3941.26,24.63,No,6.3,2,3,Yes
34,Female,3,Technical,Lab Technician,Day,1.3,1.2,3,3,3,3,3319.41,20.75,No,7.7,3,0,Yes
27,Female,2,Doctors,Resident,Day,3.3,1.1,1,3,1,4,5927.57,37.05,No,44.4,3,2,Yes
27,Male,3,Nursing,Head Nurse,Day,4.2,2.9,3,4,1,3,6295.09,39.34,Yes,2.0,3,0,Yes
41,Male,4,Admin,Admin Staff,Day,4.6,3.9,1,3,4,2,3318.47,20.74,No,13.0,4,2,Yes
24,Female,5,Nursing,Clinical Nurse,Day,13.7,6.5,1,4,1,4,5200.24,32.5,No,6.4,4,2,Yes
38,Male,2,Technical,Pharmacy Tech,Day,5.4,3.6,1,2,2,1,4555.72,28.47,No,17.8,3,0,No
33,Female,2,Nursing,Head Nurse,Night,7.7,4.5,1,2,1,2,6390.81,39.94,No,5.2,3,2,Yes
22,Female,3,Admin,HR Specialist,Night,4.4,1.9,3,1,2,2,4471.48,27.95,No,3.6,3,0,No
38,Male,5,Technical,Radiology Tech,Night,9.0,6.5,4,2,4,2,5634.38,35.21,No,2.3,3,1,Yes
24,Female,5,Nursing,Nurse Practitioner,Day,1.5,1.5,3,4,2,3,6965.88,43.54,No,20.6,2,3,Yes
47,Female,1,Nursing,Nurse,Night,1.2,0.7,4,4,3,3,4642.77,29.02,Yes,12.7,3,2,No
36,Female,2,Admin,HR Specialist,Rotating,13.0,9.0,1,3,2,3,6883.02,43.02,No,1.0,3,1,Yes
57,Male,3,Nursing,Clinical Nurse,Day,5.9,3.1,1,3,2,2,5373.92,33.59,No,12.5,4,2,No
53,Male,2,Nursing,Head Nurse,Day,5.6,5.1,3,3,3,3,6289.12,39.31,Yes,1.0,3,5,No
53,Female,2,Support,Maintenance,Day,3.1,2.9,4,3,3,2,4050.47,25.32,No,2.0,4,0,Yes
25,Male,2,Technical,Radiology Tech,Day,2.4,1.0,3,1,2,2,6090.78,38.07,No,9.0,2,4,Yes
39,Female,3,Support,Maintenance,Night,4.1,3.8,2,3,4,2,3797.79,23.74,Yes,6.2,3,2,Yes
40,Male,5,Support,Maintenance,Day,0.6,0.3,1,3,1,3,3485.87,21.79,Yes,18.4,4,3,No
64,Female,5,Nursing,Clinical Nurse,Night,3.0,1.1,1,2,1,3,4998.01,31.24,Yes,9.4,3,2,No
56,Male,3,Nursing,Nurse Practitioner,Day,3.0,2.3,2,2,4,2,8591.64,53.7,No,33.5,3,3,Yes
61,Female,3,Nursing,Nurse Practitioner,Night,3.9,2.2,3,2,3,4,8896.4,55.6,No,19.3,3,1,Yes
35,Male,4,Technical,Pharmacy Tech,Day,5.0,3.4,1,3,4,2,4833.76,30.21,No,4.2,4,2,Yes
54,Male,2,Doctors,Doctor,Night,15.8,11.9,4,1,3,3,17921.78,112.01,No,18.0,4,4,No
35,Male,3,Nursing,Clinical Nurse,Day,5.3,1.8,4,3,2,1,6607.85,41.3,No,20.4,3,3,Yes
55,Female,3,Admin,Admin Staff,Day,10.8,5.4,4,2,3,3,4177.02,26.11,Yes,35.0,4,3,Yes
25,Male,2,Admin,Receptionist,Rotating,4.1,2.5,4,2,1,3,2619.22,16.37,No,1.0,4,1,Yes
45,Female,3,Admin,Office Manager,Night,4.9,2.4,1,4,3,3,5889.23,36.81,No,20.8,3,2,No
50,Female,1,Support,Janitor,Day,0.4,0.1,4,3,3,2,2161.56,13.51,No,1.0,3,3,Yes
40,Male,3,Admin,Receptionist,Night,0.7,0.3,2,2,4,3,2671.08,16.69,No,7.5,4,3,Yes
27,Female,2,Support,Janitor,Night,4.3,3.7,4,4,3,4,2670.43,16.69,No,5.4,3,2,Yes
54,Male,2,Admin,Admin Staff,Night,2.5,2.4,1,2,1,4,3322.68,20.77,Yes,25.2,3,3,Yes
61,Female,2,Technical,Pharmacy Tech,Day,8.0,3.3,2,4,2,2,6618.06,41.36,Yes,5.2,3,3,Yes
40,Female,4,Support,Maintenance,Rotating,3.9,1.9,1,3,1,2,3643.95,22.77,No,9.1,2,2,Yes
22,Male,3,Support,Security,Day,10.7,8.1,1,2,3,1,4114.55,25.72,No,11.8,4,3,Yes
26,Male,3,Nursing,Head Nurse,Day,17.9,17.4,4,3,3,1,7108.42,44.43,Yes,1.0,3,0,No
48,Male,3,Nursing,Nurse,Day,0.8,0.4,4,2,2,1,3894.37,24.34,No,8.9,3,3,Yes
37,Female,3,Admin,Admin Staff,Rotating,2.5,2.3,3,1,4,2,4389.77,27.44,No,7.3,3,1,Yes
27,Male,2,Admin,Admin Staff,Rotating,5.5,3.6,3,1,4,4,3862.84,24.14,No,9.0,3,3,No
61,Female,4,Doctors,Resident,Rotating,1.8,1.8,3,2,4,3,5116.44,31.98,No,1.0,3,2,Yes
34,Male,2,Support,Janitor,Rotating,1.6,0.6,2,3,2,4,3126.14,19.54,No,1.0,3,2,No
56,Female,2,Nursing,Nurse,Rotating,8.4,8.2,3,4,3,4,5000.41,31.25,No,2.0,3,2,No
40,Male,4,Admin,Admin Staff,Night,19.7,12.0,3,4,4,3,4842.48,30.27,No,20.4,3,2,No
33,Female,2,Nursing,Nurse Practitioner,Rotating,7.4,7.2,3,2,3,3,11088.79,69.3,No,4.4,2,0,Yes
37,Female,2,Support,Security,Rotating,3.7,2.3,4,3,1,4,2776.53,17.35,Yes,5.7,4,3,Yes
64,Female,3,Support,Security,Day,2.9,2.0,2,2,4,3,3931.14,24.57,No,4.9,3,2,No
31,Male,3,Admin,Receptionist,Night,3.9,3.3,2,3,4,3,4119.93,25.75,No,12.5,2,1,Yes
46,Male,4,Nursing,Clinical Nurse,Night,3.1,2.5,4,4,3,4,4418.15,27.61,Yes,3.0,4,0,Yes
41,Male,3,Technical,Medical Tech,Rotating,3.5,2.6,4,1,2,1,6332.26,39.58,No,1.0,1,5,Yes
52,Female,3,Doctors,Resident,Rotating,1.1,0.7,4,4,1,3,6186.31,38.66,No,4.8,3,1,Yes
25,Male,4,Admin,Receptionist,Rotating,11.7,10.0,3,4,3,1,4587.04,28.67,No,13.0,4,2,No
65,Female,2,Support,Security,Rotating,7.0,6.8,2,3,2,4,3482.1,21.76,Yes,24.6,2,4,Yes
44,Male,2,Support,Security,Night,5.7,1.8,2,3,3,4,4604.37,28.78,No,1.0,2,3,Yes
23,Female,3,Doctors,Doctor,Day,15.0,10.7,1,3,1,3,17519.21,109.5,No,16.6,2,0,No
43,Female,2,Doctors,Surgeon,Day,1.7,1.5,3,4,1,3,20714.53,129.47,Yes,1.0,4,1,No
58,Female,5,Nursing,Clinical Nurse,Night,0.4,0.3,2,3,2,4,6065.67,37.91,Yes,4.0,4,0,No
29,Male,4,Doctors,Resident,Day,8.7,7.5,3,2,2,3,7178.66,44.87,Yes,1.0,3,2,Yes
28,Male,2,Admin,Admin Staff,Night,32.2,29.9,4,3,3,4,5204.27,32.53,Yes,24.3,3,3,No
35,Male,1,Nursing,Nurse,Day,4.3,3.6,4,2,2,3,4553.65,28.46,Yes,12.3,3,3,Yes
24,Male,1,Nursing,Head Nurse,Rotating,0.3,0.2,1,4,3,4,6312.49,39.45,No,4.6,3,2,Yes
37,Female,2,Nursing,Nurse,Day,7.6,7.4,2,4,3,3,5745.51,35.91,Yes,4.7,3,2,Yes
40,Female,2,Nursing,Nurse,Rotating,0.4,0.3,4,3,1,3,5528.41,34.55,No,10.2,2,3,Yes
39,Female,3,Admin,Receptionist,Rotating,3.9,3.4,3,3,4,1,3393.93,21.21,No,1.0,4,0,Yes
37,Male,4,Doctors,Surgeon,Night,1.6,0.6,4,4,3,2,18617.19,116.36,No,1.6,4,2,No
29,Female,4,Doctors,Resident,Day,12.3,5.8,4,2,3,4,8952.09,55.95,Yes,18.8,3,2,Yes
54,Female,2,Admin,Receptionist,Rotating,3.0,2.1,2,3,4,3,3004.65,18.78,No,2.3,2,2,No
33,Female,3,Admin,Office Manager,Night,11.4,9.1,2,3,2,3,7734.69,48.34,Yes,13.0,2,5,Yes
32,Male,3,Technical,Lab Technician,Day,1.8,0.9,2,3,2,3,3532.85,22.08,Yes,2.6,3,2,No
26,Female,4,Admin,Admin Staff,Day,2.4,0.9,3,2,1,2,3145.07,19.66,No,1.0,3,1,No
48,Female,4,Support,Maintenance,Day,14.7,7.6,2,3,2,3,4355.62,27.22,No,23.0,2,1,Yes
33,Female,5,Admin,Receptionist,Day,1.1,0.9,3,2,3,2,2580.87,16.13,No,23.2,3,4,Yes
38,Female,3,Doctors,Specialist,Day,4.3,3.9,4,1,3,4,14300.08,89.38,No,9.3,3,2,No
27,Male,3,Nursing,Nurse Practitioner,Day,2.5,2.3,2,1,1,3,8751.66,54.7,No,6.2,2,1,Yes
54,Male,2,Doctors,Doctor,Night,7.4,4.2,4,1,1,4,14048.88,87.81,Yes,8.0,3,1,Yes
26,Female,3,Technical,Radiology Tech,Rotating,0.7,0.4,3,1,2,3,6025.86,37.66,Yes,5.2,3,0,No
49,Female,2,Support,Janitor,Night,2.9,1.7,4,3,1,2,3406.35,21.29,No,14.2,4,4,Yes
35,Male,3,Support,Maintenance,Rotating,6.0,3.4,1,3,3,4,3749.84,23.44,No,14.0,3,2,Yes
26,Female,3,Nursing,Nurse Practitioner,Rotating,2.6,2.0,2,1,3,1,8645.03,54.03,No,17.1,2,3,No
54,Female,2,Doctors,Surgeon,Night,0.3,0.2,2,3,2,3,17928.73,112.05,No,7.4,3,1,Yes
62,Female,1,Admin,Receptionist,Day,6.1,1.9,2,3,1,2,3754.96,23.47,No,16.2,4,2,Yes
40,Male,1,Doctors,Doctor,Day,3.5,2.1,1,1,1,3,10355.04,64.72,No,1.7,3,3,Yes
43,Female,1,Nursing,Head Nurse,Rotating,0.1,0.0,4,2,3,2,7019.26,43.87,Yes,1.0,3,0,Yes
26,Female,1,Technical,Radiology Tech,Rotating,4.7,1.5,2,3,4,3,5024.75,31.4,No,10.4,2,4,No
23,Female,2,Support,Janitor,Night,12.6,7.9,4,1,2,4,2849.53,17.81,No,1.1,4,2,Yes
51,Female,2,Admin,Receptionist,Day,0.6,0.3,3,1,4,3,3282.87,20.52,No,8.0,4,0,Yes
60,Female,2,Nursing,Nurse Practitioner,Rotating,4.5,2.8,1,4,4,2,9264.5,57.9,No,12.8,3,1,No
25,Female,5,Nursing,Nurse Practitioner,Day,6.5,3.2,3,3,1,3,8413.86,52.59,No,5.2,3,1,No
54,Male,2,Doctors,Doctor,Day,0.4,0.3,4,2,4,4,12202.8,76.27,Yes,1.0,4,2,Yes
34,Female,2,Nursing,Clinical Nurse,Rotating,0.1,0.1,3,3,2,2,5257.05,32.86,No,21.8,3,1,Yes
